分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
人文社科,活為難民：那年的我，與印度德里的流亡藏人們,https://www.books.com.tw/img/001/092/26/0010922601.jpg,彭皓昀,國立陽明交通大學出版社,2022/05/01,優惠價：79折 277元,"歡迎來到世界的背面
這裡，並非總是水深火熱、危機四伏
 
▍「我們是難民，是沒有家的人。」
▍「只要肯努力就有機會，不努力就什麼都沒有。」
▍「那些外來移民不會真正為MT著想，他們只是...more",https://www.books.com.tw/products/0010922601?loc=P_0005_021,['NaN']
人文社科,飛行的樂趣：史上第一位飛越大西洋女飛行員Amelia Earhart 經典回憶錄中文世界首度問世,https://www.books.com.tw/img/001/092/38/0010923851.jpg,愛蜜莉亞．艾爾哈特,馬可孛羅,2022/05/14,優惠價：79折 356元,"我最想做的事，就是當一個流浪者——在藍天之上。
女力的先鋒者
史上首位飛越大西洋的女飛行員
AmeliaEarhart經典回憶錄中文世界首度問世!!
「飛行也許不是一帆風順，但它的樂趣是值得的。」
...more",https://www.books.com.tw/products/0010923851?loc=P_0005_022,"['[MUJI 無印良品]一口可可夾心酥/香草奶油風味/110g', '[MUJI無印良品]雞蛋小圓餅乾/70g(S)', '星際先鋒：美國衛星製程總工程師解密7宗太空意外事件', '植感生活提案：觀葉植物的室內養成&入門品種推薦', '黑潮：從關鍵的一九七九年，剖析中東文化、宗教、集體記憶的四十年難解對立']"
人文社科,我對抗跟蹤狂的七百天戰爭,https://www.books.com.tw/img/001/092/53/0010925325.jpg,內澤旬子,凌宇,2022/06/01,優惠價：79折 316元,"網路交友、交往、分手，
你以為又是一次平凡無奇的戀愛流程，
誰料對方卻不願好聚好散，
甚至搖身一變成為跟蹤狂……
 
▲這是一本可能發生在任何人身上的騷擾犯罪實錄！
 
...more",https://www.books.com.tw/products/0010925325?loc=P_0005_023,"['【賽先生科學工廠】標本大腦擠壓發洩球', '《台北大空襲》小說集(博客來獨家書衣版)', '你需要的是休息，而不是放棄：哇賽療心室，19道練習陪你解鎖人生難題', '他的地板是你的天花板：特權階級怎樣自我複製並阻礙社會流動機會?我們如何打破社會不平等?']"
人文社科,解讀素書：一位深藏不露奇人，一本治國興邦奇書,https://www.books.com.tw/img/001/092/63/0010926378.jpg,何清遠,華志文化,2022/06/07,優惠價：79折 300元,"解讀素書：一位深藏不露奇人，一本治國興邦奇書
中國古今第一權謀術 
￭讀千年謀略之奇書
￭學治人處事之兵法
￭熟讀可為帝王之師
五千年的謀略史，充滿智慧的歷史長廊中，那些卓...more",https://www.books.com.tw/products/0010926378?loc=P_0005_024,['Q─ME 學院經典│極輕簡CAMPUS後背包(防潑水面料) ‧NEXT|劍橋']
人文社科,臺灣原住民口述史：泰雅族和夫與日本妻子綠,https://www.books.com.tw/img/001/092/16/0010921603.jpg,菊池一隆,秀威資訊,2022/04/19,優惠價：79折 284元,"1969年，在當時還是「特別管制區」的桃園復興鄉角板山，一場泰雅族青年和夫與日本女子綠的婚禮，震動了臺灣社會！
 
「現在回想起來，還是感到有些不寒而慄的。剛結婚的時候，真是一個恐怖的時...more",https://www.books.com.tw/products/0010921603?loc=P_0005_025,"['山與林的深處：一位臺裔環境歷史學家的尋鄉之旅，在臺灣的植物、島嶼風光和歷史間探尋家族與自身的來處與記憶', '華美的跫音：1960年代美軍文化影響下的臺中生活', '泰雅生活誌：泰雅耆老口述歷史', '這才是以色列：揭露歷史謊言和神話底下的以色列', '白頭殼仔─洪元煌(1883─1958)的人生組曲：殖民統治與草屯洪家', '品饌東亞：食物研究中的權力滋味、醫學食補與知識傳說']"
人文社科,科技社會人4：跟著關鍵物去旅行,https://www.books.com.tw/img/001/092/18/0010921860.jpg,"林文源,郭文華,王秀雲,楊谷洋",國立陽明交通大學出版社,2022/04/15,優惠價：79折 356元,"疫苗是如何誕生的？漁電共生行不行？
視力表能否成為判斷盲人的標準？
公民是否能「真正」參與臺灣智慧城市發展？
從科技哲學、科學史以來，「物」始終是科技與社會研究者的關注焦點，本書除了延...more",https://www.books.com.tw/products/0010921860?loc=P_0005_026,"['福利之鄉.煙囪之城：麥寮與六輕的矛盾共生', '巴斯德的實驗室：細菌的戰爭與和平', 'STS讀本一 科技渴望社會', '卡片盒筆記：最高效思考筆記術，德國教授超強秘技，促進寫作、學習與思考，使你洞見源源不斷，成為專家', '上一堂思辨國文課：瑞典扎根民主的語文素養教育', '勞動待遇與代價：從性別觀點分析台灣醫護工作', '南僑水晶肥皂極淨去味食器洗滌液体250ml/瓶', '現代菲律賓政治的起源(限量簽名版)：從殖民統治到強人杜特蒂，群島國追求獨立、發展與民主的艱難路', '知識展示重構：博物館建築空間與觀眾經驗']"
人文社科,極簡法國史,https://www.books.com.tw/img/001/092/24/0010922486.jpg,福井憲彥,楓樹林出版社,2022/04/26,優惠價：79折 277元,"高盧・聖女貞德・拿破崙戰爭・法國新浪潮
大革命揭起的三色旗，如何撼動全歐洲的舊秩序？
歐盟主導成員國之一，首都巴黎亦是與紐約、倫敦與米蘭並列的時尚聖地；
勃艮第的紅酒燉牛肉、洛...more",https://www.books.com.tw/products/0010922486?loc=P_0005_027,"['故事課2：99%有效的故事行銷，創造品牌力', '極簡英國史', '極簡義大利史', '極簡俄羅斯史', '極簡美國史', '極簡德國史', '讀出歷史的內心戲 2：七大主題解剖中國史千年變局，全景式重建時空，串起事件與人物的立體脈絡', '俄羅斯美食史：包心菜和魚子醬']"
人文社科,尼采如是說：《查拉圖斯特拉如是說》+《悲劇的誕生》+《歡悅的智慧》+《瞧，這個人》【尼采四傑作精選集】,https://www.books.com.tw/img/001/092/57/0010925763.jpg,尼采,野人,2022/06/01,優惠價：75折 368元,"每個不曾起舞的日子，都是對生命的辜負。
尼采的思想讓每一個靈魂獨立的人，都能找到共舞的節拍；
讓身處瘋狂世界的自己，找到靈魂的安歇處。
無人比尼采更瞭解生命的本質。他帶來生命的噴...more",https://www.books.com.tw/products/0010925763?loc=P_0005_028,"['那些殺不死我的，都將使我更堅強：絕美癲狂的世紀獨白，歷久彌新的尼采哲學', '國父的真相：建立美國政治典範的元勳，還原他們神壇下的真實面貌', 'TCELL 冠元─USB3.1 128GB 無印風隨身碟(俐落黑) 俐落黑']"
人文社科,美國人面面觀套書：美國人的真正生活＋美國女子學,https://www.books.com.tw/img/001/092/23/0010922331.jpg,Dr.Phoebe,時報出版,2022/05/03,優惠價：79折 490元,"Dr.Phoebe的美國文化深度剖析大公開！
 
從美東到美西，大城市小牙醫的私房觀察
無論遊留學、工作、生活，
都能輕鬆了解美國人的真正生活！
 
《美國人的真正生活》
美國遊留...more",https://www.books.com.tw/products/0010922331?loc=P_0005_029,"['人類的起源：最受美國大學生歡迎的22堂人類學課，關於你是誰、你從哪裡來又該往哪裡去', '敞墳之地：移民路上的生與死', '人家有傘，我有美國：鬆鬆的台裔小家庭旅美田野調查報告', '【博客來獨家燙箔書衣】人慈：橫跨二十萬年的人性旅程，用更好的視角看待自己', '片斷人間：貓、酒店公關與乘夜行巴士私奔的女子，關於孤獨與相遇的社會學']"
人文社科,清朝科舉考試與旗人的政治參與,https://www.books.com.tw/img/001/092/52/0010925298.jpg,杜祐寧,秀威資訊,2022/05/27,優惠價：79折 221元,旗人入仕途徑多元，諸如恩蔭世職、充選侍衛，或考取筆帖式、內閣中書等，科舉僅是其中一種方式。杜祐寧從旗人應試制度談起，簡述旗人考試制度的建立與規定的調整，釐清旗人應試、除授、升遷等科舉入仕...more,https://www.books.com.tw/products/0010925298?loc=P_0005_030,"['歷史的轉換期8：1789年.追求自由的時代', '看得見的臺灣史.空間篇：30幅地圖裡的真實與想像【隨書贈〈十九世紀臺灣輿圖〉&〈五十萬分一臺灣蕃地圖〉經典復刻】', '朝貢、海禁、互市：近世東亞五百年的跨國貿易真相']"
人文社科,台灣建國學,https://www.books.com.tw/img/001/092/54/0010925451.jpg,許慶雄,獨立作家,2022/05/31,優惠價：79折 395元,以「台灣地位」為核心，國際法學者許慶雄藉由本書來探究台灣獨立建國的可能性。全書先從「台灣地位未定論」、《中日和約》、《舊金山和約》等歷史文獻與理論，討論台灣地位的演變與爭議，認為中華民國...more,https://www.books.com.tw/products/0010925451?loc=P_0005_031,"['用鮮血和謊言寫下的百年中共黨史', '逆轉的文明史：美索不達米亞 古老的人類文明曙光如何熄滅，墮落成今天伊拉克窪地?', '【SunFlower三花】三花彩色T恤.V領短袖衫.男內衣.男短T恤_ L 麻藍']"
人文社科,律師不會告訴你的事2：訴訟糾紛全攻略,https://www.books.com.tw/img/001/092/58/0010925822.jpg,張冀明,商周出版,2022/06/04,優惠價：79折 269元,"誰說解決糾紛一定要打官司？打官司一定得請律師？
律師究竟提供哪些服務？該如何從律師那裡得到幫助？
訴訟關鍵，當事人的認知與作為，比律師的角色更重要！
掌握以下四大關鍵，一次搞定訴訟糾紛：
...more",https://www.books.com.tw/products/0010925822?loc=P_0005_032,['NaN']
人文社科,法律的第一堂課（7版）,https://www.books.com.tw/img/001/092/58/0010925847.jpg,黃蓮瑛,書泉,2022/05/28,優惠價：79折 363元,"Keypoint
●國家賠償到底是怎麼回事？
●夫妻財產制是怎麼個分法？
●公寓大廈管理條例幫你對抗惡鄰！
●遇到勞資糾紛該如何處理？
●如何向法院提起訴訟解決紛爭？
本書將脈絡複...more",https://www.books.com.tw/products/0010925847?loc=P_0005_033,['法律歸法律?：熱門新聞話題中的法律爭議，我也是看法白才知道!']
人文社科,極樂園辯證100條,https://www.books.com.tw/img/001/092/17/0010921767.jpg,史作檉,典藏藝術家庭,2022/05/13,優惠價：95折 304元,"史作檉的宗教文明哲學新力作。
 
「所謂『極』，就是人所無法真知而表之事。」－－史作檉
 
基督教之所以有今日之發展，就是因為它是人類宗教中，唯一將其數千年的歷史，包括原始之「根源」以...more",https://www.books.com.tw/products/0010921767?loc=P_0005_034,"['哲學的慰藉', '擁抱似水年華：普魯斯特如何改變你的人生', '方法論：解決問題的思考方法', '現象學十四講', '知識論原理前篇：知識理念的演變']"
人文社科,朱元璋全傳：從乞丐到皇帝,https://www.books.com.tw/img/001/092/18/0010921874.jpg,吳晗,風雲時代,2022/05/20,優惠價：79折 253元,"※明史研究權威吳晗畢生心血代表作！喜愛讀史，尤其是明史的讀者必看經典之作！
※吳晗是少數可出入毛澤東書房的明史專家。他獨特的眼光往往能一針見血、面面俱到的分析歷史，通過翔實的歷史...more",https://www.books.com.tw/products/0010921874?loc=P_0005_035,['武漢(博客來獨家簽名版)']
人文社科,德意志的美與罪,https://www.books.com.tw/img/001/092/20/0010922082.jpg,余杰,主流出版社,2022/04/21,優惠價：79折 379元,2006年和2008年，作者應德國筆會、德國外交部及歌德學院的邀請，走遍德國三十多個大小城市和鄉村，根據在德國接觸到各界人物、事件、風景、建築等方面為素材，採取遊記、對話、訪談、評論等多種文體相...more,https://www.books.com.tw/products/0010922082?loc=P_0005_036,"['美國左禍與自由危機', '西朝鮮：為奴之地', '墜入深淵的中國', '焚書：遭到攻擊與在烈焰中倖存的知識受難史', '越南啟示錄1945─1975：美國的夢魘、亞洲的悲劇(上、下冊不分售)', '【米森】無加糖有機什錦莓果乾(30g*5包/袋)', '余英時評政治現實(限量珍藏印章版)', '為什麼有些國家愈救愈窮?【揭露全球不平等的暗黑內幕&解方】']"
人文社科,第一響禮砲： 美國首次獲得外交承認的獨立故事,https://www.books.com.tw/img/001/092/29/0010922915.jpg,芭芭拉．塔克曼,廣場出版,2022/05/05,優惠價：79折 490元,"輕如鴻毛的意外插曲，卻引發重如泰山的歷史變局！
海洋的連結，如何成為美國打贏獨立戰爭的助力？
最擅長描寫外交風雲的歷史學家，
甘迺迪總統也是她的忠實讀者！
兩度普立茲獎得主，芭芭拉．塔克曼，
描...more",https://www.books.com.tw/products/0010922915?loc=P_0005_037,"['帝國的野心：十九世紀英俄帝國中亞大競逐', '漢文與東亞世界：從東亞視角重新認識漢字文化圈', '血色大地：夾在希特勒與史達林之間的東歐', '絲路上的帝國：歐亞大陸的心臟地帶，引領世界文明發展的中亞史', '十字軍首役：以聖戰為名的權力遊戲，形塑歐洲文明的重要之戰【限量作者簽名版】', '血與土：現代奴隸、生態滅絕，與消費市場的責任', '余英時評政治現實(限量珍藏印章版)', '現代菲律賓政治的起源(限量簽名版)：從殖民統治到強人杜特蒂，群島國追求獨立、發展與民主的艱難路', '戈巴契夫冷戰回憶錄：蜕變中的世界，從舊冷戰到新世紀的危機', '杜勒斯與台灣命運：一代巨人留下台灣民主獨立的生機', '蒐藏全世界： 史隆先生和大英博物館的誕生', '21世紀諾貝爾獎2001─2021(全新夢想版，一套四冊)', '這才是以色列：揭露歷史謊言和神話底下的以色列', '小老百姓的戰場行動守則', '失控的轟炸：人道與人性的交戰，造就二戰最漫長的一夜 (含8頁珍貴歷史圖片)', '囤積癖：從消費欲望到斷捨離，囤積世代的物我依存關係', '【日本DUSKIN】立可擦(3入/包)*3組', '逆天抗命： 香港如何對世界上最大的獨裁者說不', '季辛吉 1923─1968 理想主義者(上下冊)']"
