分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
文學小說,《三國》,https://www.books.com.tw/img/001/092/30/0010923095.jpg,李慕,白象文化,2022/06/01,優惠價：79折 174元,"經典穿越小說，三國的校園青春記事版，歷史將再重演，或者顛覆？
◎以三國人物的詩文做基底，以過去人物的思維、形象，重塑三國人物穿越現代的處境。
◎思想，在時空交錯中，也能夠得到相同的...more",https://www.books.com.tw/products/0010923095?loc=P_0005_034,"['傀儡花', '傷心咖啡店之歌(50萬冊紀念版)', '海水正藍【30週年特別紀念】', '從你的全世界路過', '《臺北人》五十週年精裝紀念版']"
文學小說,稀客Sick,https://www.books.com.tw/img/001/092/31/0010923104.jpg,泡泡小姐,藍芊涵,2022/05/01,優惠價：79折 411元,"每一種病，都是稀客。
S!ck，它是我們人生的稀客，掌聲歡迎。
 
人生而有醉，人類就是酒精與慾望交媾後產生的；
人生而有病，人類就是細菌與病毒派對狂歡後誕生的。
每一種病，...more",https://www.books.com.tw/products/0010923104?loc=P_0005_035,"['你沒有更好的命運', '比海還深的地方', '共生', '我只擔心雨會不會一直下到明天早上', '光天化日']"
文學小說,窗外有棵相思(三版),https://www.books.com.tw/img/001/092/31/0010923156.jpg,逯耀東,東大,2022/04/27,優惠價：79折 269元,"窗外有片好山水，最初路經這裡，就喜愛這片山水。也許因為這片山水，我才來到這裡。生活在這個時代，不論有形或無形的山水，都被腐蝕殆盡，我們突然失去隱蔽，已經再也找不到一個藏身之所了。
逯...more",https://www.books.com.tw/products/0010923156?loc=P_0005_036,['NaN']
文學小說,啟功講學錄,https://www.books.com.tw/img/001/092/31/0010923195.jpg,啟功,開明出版社,2022/04/20,優惠價：79折 458元,本書為啟功先生晚年講學記錄，提綱挈領地展現了啟功先生的學術思想，名師風範依稀可見，對讀者了解中國傳統文化可起引領作用。...more,https://www.books.com.tw/products/0010923195?loc=P_0005_037,"['新譯傳習錄(二版)', '【有故事的論語套書】(兩冊)：《有故事的論語〔學習.處世篇〕》+《有故事的論語〔修養.天地篇〕》', '文章自可觀風色：文人說經與清代學術', '先秦文學導讀(全四冊)：詩辭歌賦、史傳散文、諸子散文、神話寓言', '有故事的論語〔學習.處世篇〕：愈讀愈懂，這些千古金句背後的道理']"
文學小說,旅行與「現代」：近代中國文人之歐遊心影錄（1920-1935）,https://www.books.com.tw/img/001/092/32/0010923228.jpg,陳奕進,季風帶文化有限公司,2022/04/22,優惠價：79折 308元,"★榮獲台灣第五屆周夢蝶詩獎評論類首獎（原名《域外行旅與文學實踐——以旅歐詩人徐志摩、王獨清和王統照為例》）
★國立中興大學中國文學系助理教授趙家琦專文推薦！
 
旅歐詩人——徐志摩、...more",https://www.books.com.tw/products/0010923228?loc=P_0005_038,"['人間詞話七講', '驚豔唐詩：字行間的人生密碼', '天光雲影共徘徊：歐麗娟品讀古詩詞(套書)', '說文學之美：品味唐詩(附《坐看雲起：蔣勳的唐詩朗讀》CD)', '天光雲影共徘徊：歐麗娟品讀古詩詞(上)']"
文學小說,杜立德醫生航海記,https://www.books.com.tw/img/001/092/33/0010923328.jpg,休．洛夫廷,天蠍座製作,2022/05/04,優惠價：79折 237元,這是一個神奇且充滿刺激的航海之旅，能聽懂動物語言的杜立德醫生，好奇的男孩，聰明伶俐的鸚鵡，靈巧的猴子，他們一起出海遠航，那麼這次他們會遭遇什麼樣非比尋常的事件呢？...more,https://www.books.com.tw/products/0010923328?loc=P_0005_039,"['婚姻生活', '查令十字路84號', '只是孩子', '在路上', '湖濱散記【當代經典《華爾登湖》全新中譯本】：關於簡樸、獨立、自由與靈性，梭羅獻給我們這個世代的心靈筆記']"
文學小說,王次回詩集（二版）,https://www.books.com.tw/img/001/092/34/0010923403.jpg,"王彥泓,鄭清茂",聯經出版公司,2022/05/12,優惠價：79折 751元,"本書特色
今存明末王次回詩詞，僅〔疑雨集〕、〔疑雲集〕二種，他如〔泥蓮〕等書，雖見著錄，遍尋不獲，疑已湮滅，或在若存若亡間。將所傳二集，合為一冊。校飭厥文，並加標點，重排付印。〔疑雨〕在...more",https://www.books.com.tw/products/0010923403?loc=P_0005_040,['武漢(博客來獨家簽名版)']
文學小說,火鳳凰的預言,https://www.books.com.tw/img/001/092/34/0010923434.jpg,黃德偉,初文出版社有限公司,2022/05/13,優惠價：9折 189元,詩是生命永恆的標本，詩人透過感覺與情感的交合和昇華創造了詩。早在中學時期，黃德偉便已用靖笙等筆名寫詩。之後到台灣大學讀書，更受其時活躍詩壇的影響而開始積極創作，才有了這本詩集中的大部份...more,https://www.books.com.tw/products/0010923434?loc=P_0005_041,"['比海還深的地方', '時間的節拍', '下雨的人(隨書附贈下雨的人空白手抄本)', '許多無名無姓的角落', '愚人之歌：在傻瓜的世界 真實從不稀有']"
文學小說,唐傳奇與宋代通俗文學的崛起：從《鶯鶯傳》到《清平山堂話本》，從傳奇小說的誕生到話本的初生,https://www.books.com.tw/img/001/092/35/0010923541.jpg,石昌渝,崧燁文化,2022/05/09,優惠價：79折 277元,"經歷了亂離破碎的魏晉南北朝，中國迎來了久違的大一統帝國
政治的穩定與經濟的繁榮，造就了千年盛世與文學的登峰造極
唐代唐詩豔冠歷史，同樣出色的唐傳奇卻被忽略
讓作者帶您進入唐傳奇的世界，重新認識...more",https://www.books.com.tw/products/0010923541?loc=P_0005_042,"['紅樓夢幻：《紅樓夢》的神話結構', '古本山海經圖說 (上卷)', '沒有神的所在：私房閱讀《金瓶梅》', '小說的孕育：從《搜神記》到《史記》，從秦漢志怪的興起到西漢史傳的輝煌', '新刻繡像批評金瓶梅(會校本.重訂版)(全二冊)']"
文學小說,皓玉真仙06,https://www.books.com.tw/img/001/092/35/0010923560.jpg,小道不講武德,說頻文化,2022/05/06,優惠價：79折 142元,"築基後，陳平終於可以堂堂正正的重返家族！
一回來，他便以神識震家族，以功法收買人心，
在一眾家族長老的支持下，成立供奉堂，
他要逐步掌控家族，與金瑞島的金家抗衡！
陳意如...more",https://www.books.com.tw/products/0010923560?loc=P_0005_043,"['皓玉真仙05', '仙藥大亨35', '氣運之主10']"
