分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
電腦資訊,遊戲腳本美日雙璧套書（共二冊）：電玩遊戲腳本設計法+遊戲腳本教科書,https://www.books.com.tw/img/001/092/53/0010925331.jpg,"弗林‧迪勒Flint Dille,約翰•祖爾•普拉騰John Zuur Platten,川上大典,北野不凡,都乃河勇人",易博士出版社,2022/06/02,優惠價：72折 1584元,"第一冊：電玩遊戲腳本設計法：塑造遊戲敘事×角色×關卡破表魅力，美國遊戲設計翹楚實戰經驗傳授
遊戲編劇必須像創世者，讓玩家深深黏著，激發熱血、欲罷不能！！
全球發行量最大遊戲編劇大師 弗林...more",https://www.books.com.tw/products/0010925331?loc=P_0005_053,"['日本當代設計', '遊戲設計的藝術：架構世界、開發介面、創造體驗，聚焦遊戲設計與製作的手法與原理', '服飾中華套書(上+下，全套共兩冊)', '推測設計：設計、想像與社會夢想', '工業製造加工+圖面+材料+機構裝置套書(共六冊)：圖解看懂工業圖面+圖解加工材料+圖解機械加工+圖解工業製圖+圖解507種機械傳動+圖解精密切削加工']"
電腦資訊,元宇宙影音製作指南 - 微電影製作入門實戰證照,https://www.books.com.tw/img/001/092/30/0010923023.jpg,"中華數位音樂科技協會,吳彥杰,于翔",博碩,2022/04/29,優惠價：9折 315元,相信嗎？未來，我們將會有數位分身在虛擬世界中探索、展演並交易著區塊鏈商品，影音內容也將更多元：舉凡AR、VR、浮空投影、虛擬直播等目不暇給的新體驗將帶領我們進入一個虛實整合、夢與現實交錯的...more,https://www.books.com.tw/products/0010923023?loc=P_0005_054,['從零開始的3D設計之旅：Blender 3D入門教材']
電腦資訊,既會用也了解：最新一代5G核心技術加強版,https://www.books.com.tw/img/001/092/36/0010923601.jpg,"OPPO研究院,沈嘉,杜忠達,張治,楊寧,唐海",深智數位,2022/05/20,優惠價：79折 948元,"★由40多位全球領先手機製造商3GPP標準代表親筆撰寫
★5G✕萬物互聯✕智慧載體✕全球高速覆蓋✕元宇宙✕無線取代有線
台灣在邁向IT科技主導國家政策的今日，
通訊將會是和半導體相同重要...more",https://www.books.com.tw/products/0010923601?loc=P_0005_055,['NaN']
電腦資訊,中英數輸入實力養成暨評量(2022年版),https://www.books.com.tw/img/001/092/55/0010925532.jpg,財團法人中華民國電腦技能基金會,碁峰,2022/06/07,優惠價：79折 387元,"實力養成篇-輸入法
★本書為中文、英文、數字輸入三合一版本。
★完整收錄鍵盤、簡介、字根、單字、文章練習等學習過程中必要功能。
實力評量篇-上機實際練習、學習效果百戰百勝
★提供...more",https://www.books.com.tw/products/0010925532?loc=P_0005_056,['Excel 2019實力養成暨評量']
電腦資訊,PowerPoint應用 高手,https://www.books.com.tw/img/001/092/59/0010925984.jpg,林佳生,易習圖書,2022/05/01,優惠價：95折 523元,"掌握圖文整合的各種設計技巧
循序漸進課程安排，學習充滿成就感
 
以結果導向的設計讓您輕易的製作出專業的簡報。使用插入圖片、圖表及SmartArt的功能，可讓您在簡報中的影像部分大大的加分，套用...more",https://www.books.com.tw/products/0010925984?loc=P_0005_057,"['PowerPoint 2016/2019高效實用範例必修16課', '別再把簡報塞滿!這樣做簡報才吸睛 用 PowerPoint 成為簡報王', '超實用!業務.研發.企宣的辦公室PowerPoint省時高手必備30招(Office 365版)', '超完美PPT必備技巧：行銷企劃×活動宣傳×業務報告×培訓教材全方位應用', '輕鬆搞定商業簡報製作：PowerPoint (適用2016 & 2019版)']"
電腦資訊,手機應用程式設計超簡單：App Inventor 2初學特訓班(中文介面第四版)(附影音/範例/架設與上架PDF),https://www.books.com.tw/img/001/092/60/0010926066.jpg,"鄧文淵,文淵閣工作室",碁峰,2022/06/08,優惠價：79折 356元,"引領AppInventor風潮的經典App創意開發主題書！
榮獲Amazon上架AppInventor中文書最新版
最多讀者與老師指名的AppInventor初學實戰經典
Android/iOS跨平台適用，從基礎到快速具備主...more",https://www.books.com.tw/products/0010926066?loc=P_0005_058,"['原來跨平台開發可以這麼簡單：React Native全攻略(附範例光碟)', 'App Inventor 2 互動範例教本(第4版)', 'Android初學特訓班：最新Android Studio開發實戰!附DVD (第六版)', '達人必學 Android 程式設計 App Inventor 2 零起點速學指南 ─ 最新版(第三版) ─ 附MOSME行動學習一點通：診斷.影音.加值', 'App Inventor 2 互動範例教本 Android/iOS 雙平台適用 第 5 版']"
電腦資訊,不再理論化：聯邦學習親自動手工程專案實作,https://www.books.com.tw/img/001/092/12/0010921238.jpg,"向小佳,李琨,王鵬,鄭方蘭,田江",深智數位,2022/04/20,優惠價：9折 702元,"想了解如何兼顧資料共享與隱私安全？
讓你腳踏實地，將理論知識深化為實踐能力！
 
★金融業工程師實戰必備
★專案實作、延伸領域一應俱全
 
▍本書介紹
 
隨著社會發展，資料隱私...more",https://www.books.com.tw/products/0010921238?loc=P_0005_059,['Google翻譯實作：機器翻譯NLP基礎及模型親手打造']
電腦資訊,圖解Web技術的機制,https://www.books.com.tw/img/001/092/13/0010921351.jpg,西村泰洋,碁峰,2022/04/19,優惠價：9折 432元,"幫助你了解網站、伺服器相關的技術
Web技術的相關運用可以說是與我們的生活息息相關，舉凡網站、搜尋引擎、社群媒體、網路購物，無一不是Web技術的衍生運用。本書可以幫助你了解Web技術的基礎原理...more",https://www.books.com.tw/products/0010921351?loc=P_0005_060,"['超圖解伺服器的架構與運用：硬體架構x軟體運用，輕鬆理解數位時代的必備知識', '金子美明 法式甜點經典配方 精美典藏版：熱銷再版!東京自由之丘甜點名店「Paris S’éveille」公開13年開店的經典配方!', '圖解SQL查詢的基礎知識|以MySQL為例', '圖解雲端技術的原理與商業應用']"
電腦資訊,Excel 2021嚴選教材！核心觀念×範例應用×操作技巧(適用Excel 2021~2016),https://www.books.com.tw/img/001/092/19/0010921957.jpg,楊世瑩,碁峰,2022/04/21,優惠價：9折 504元,"＊適用Excel2021/2019/2016
＊作者以超過30年的實際教學經驗，列舉豐富的範例進行解說，並以實用的小技巧帶您舉一反三。
 
＊書籍內容經過精心篩選，避開艱澀罕用之主題，達到學得輕鬆、容...more",https://www.books.com.tw/products/0010921957?loc=P_0005_061,"['[MUJI無印良品]壓克力盒用灰絨內盒', 'Office 2021高效實用範例必修16課(附500分鐘影音教學/範例檔)']"
電腦資訊,元宇宙,https://www.books.com.tw/img/001/092/31/0010923192.jpg,"趙國棟 ,易歡歡,徐遠重",商務,2022/04/20,優惠價：79折 561元,"本書全面描繪互聯網發展未來的可能形態，描繪了一個與傳統物理世界平行的數字虛擬世界，元宇宙利用算法和數據，以區塊鏈作為底層系統，通過計算和顯示技術創造的後人類平行文明。
作者思考大數據...more",https://www.books.com.tw/products/0010923192?loc=P_0005_062,"['從搖籃到搖籃：綠色經濟的設計提案【ESG永續暢銷三版】', 'NFT投資聖經：全面即懂的終極實戰攻略，從交易、發行到獲利，掌握市值破千億的元宇宙經濟商機', '元宇宙：全面即懂metaverse的第一本書', '恆久卓越的修煉：掌握永續藍圖，厚植營運韌性，在挑戰與變動中躍升【首刷紀念版】', '變化中的世界秩序：橋水基金應對國家興衰的原則', '2025元宇宙趨勢：迎接虛實即時互通的時代，如何站在浪頭，搶攻未來商機?', '2030科技趨勢全解讀：元宇宙、AI、區塊鏈、雲端、大數據、5G、物聯網，七大最新科技一本就搞懂!', '亞馬遜會議：貝佐斯這樣開會，推動個人與企業高速成長，打造史上最強電商帝國', '卡片盒筆記：最高效思考筆記術，德國教授超強秘技，促進寫作、學習與思考，使你洞見源源不斷，成為專家', 'NFT大未來：理解非同質化貨幣的第一本書!概念、應用、交易與製作的全方位指南', '元宇宙：科技巨頭爭相投入、無限商機崛起，你準備好了嗎?']"
電腦資訊,Autodesk Revit Architecture ACU國際認證應考攻略(適用2018/2019/2020),https://www.books.com.tw/img/001/092/45/0010924535.jpg,碁峰資訊,碁峰,2022/05/05,優惠價：9折 225元,RevitArchitectureACU認證為Autodesk公司針對該公司所開發設計之RevitArchitecture軟體所設計的認證考試，具有「原廠核發」、「國際通用」、「無法仿冒」等獨家優勢。Autodesk原廠國際認證是業界...more,https://www.books.com.tw/products/0010924535?loc=P_0005_063,"['AutoCAD 2022電腦繪圖與絕佳設計表現：室內設計基礎(附660分鐘影音教學/範例檔)', 'MasterCAM 2021 實戰演練', 'Inventor 2015 實戰演練(附綠色範例檔)', '精通 AutoCAD 2020 建築設計', 'AutoCAD 3D 電腦製圖 武功祕笈']"
電腦資訊,MySQL新手入門超級手冊-第三版(適用MySQL 8.x與MariaDB 10.x),https://www.books.com.tw/img/001/092/55/0010925523.jpg,張益裕,碁峰,2022/06/01,優惠價：79折 427元,"★適用最新MySQL8.x與MariaDB10.x
★全書採用清楚易懂的圖文學習模式，讓學習更加事半功倍
•作者累積數年的教育訓練實務經驗，使用最直覺與容易學習的圖文樣式，以最接近課堂實際授課的方式...more",https://www.books.com.tw/products/0010925523?loc=P_0005_064,"['MySQL故障排除與效能調校完全攻略(上)', '資料庫解剖學：從內部深解MySQL運作原理', '圖解SQL查詢的基礎知識|以MySQL為例', 'MySQL故障排除與效能調校完全攻略(下)', '必須精通MySQL最新版：最成功應用範例全書']"
電腦資訊,一步到位！Python 程式設計-最強入門教科書 第三版,https://www.books.com.tw/img/001/092/59/0010925961.jpg,陳惠貞,旗標,2022/06/10,優惠價：79折 498元,"身處在資料無所不在的世代，大量程式應用、科學運算的需求應運而生，Python就是目前處理大數據的最強工具。
從基礎語法到資料科學應用，培養大數據分析的關鍵能力
大家都想學Python，不過...more",https://www.books.com.tw/products/0010925961?loc=P_0005_065,"['超簡單!Python與Excel整合應用150技', '決心打底!Python 深度學習基礎養成', 'Python 金融分析(第二版)', '超圖解 Python 程式設計入門', 'Python 教學手冊']"
電腦資訊,Project 2019 專案管理武功祕笈,https://www.books.com.tw/img/001/092/59/0010925988.jpg,周曉龍,易習圖書,2022/05/01,優惠價：95折 523元,"輕鬆掌握各種專案管理與效率管理，
現在就全面領略Project的極緻表現！
Project2019是微軟公司自Project2016版本之後又推出的一款專門用於專案管理的軟體，與其說它是一個軟體，還不如說它...more",https://www.books.com.tw/products/0010925988?loc=P_0005_066,['NaN']
電腦資訊,SOLIDWORKS Premium培訓教材,https://www.books.com.tw/img/001/092/29/0010922945.jpg,實威國際工程部,博碩,2022/04/29,優惠價：9折 576元,SOLIDWORKSPremium是組合SOLIDWORKS3D建模與應用工具的超值版產品，其中包含SOLIDWORKSToolbox標準零件庫、Costing製作成本分析、CircuitWorks電路設計、設計規範檢查工具、eDrawings電子工程圖、...more,https://www.books.com.tw/products/0010922945?loc=P_0005_067,"['SOLIDWORKS工程圖培訓教材<2022>', 'SOLIDWORKS零件與組合件培訓教材<2022>', 'SOLIDWORKS Simulation基礎培訓教材〈繁體中文版〉(第二版)', 'SOLIDWORKS CAM專業培訓教材<繁體中文版>', 'SOLIDWORKS工程圖培訓教材(2020繁體中文版)']"
