分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
漫畫/圖文書,好事多磨 9,https://www.books.com.tw/img/001/092/44/0010924403.jpg,古鉢瑠華,台灣東販,2022/05/26,優惠價：9折 117元,"好想無時無刻都膩在一起呢。
兩位戀人所迎接的冬天，
是能夠相互感受彼此溫暖的季節。
 
好事多磨、好景不常、曇花一現──
都是在形容美好事物容易遭到妨礙的諺語。
即使內...more",https://www.books.com.tw/products/0010924403?loc=P_0005_050,"['與她的「秘密」戀愛 1', '不完美的公主們 1', '此花綺譚(06)', '平凡日常 3完', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '好事多磨 8', '死神少爺與黑女僕 13', '魔法使的印刷廠 (6) (完)', '「憑妳也想討伐魔王?」被勇者小隊逐出隊伍，只好在王都自在過活THE COMIC(01)', '永別了，薔薇花園(01)', '貓與海的彼端', '無法拒絕孤單女孩 1', '聲優廣播的幕前幕後 (3) 夕陽與夜澄想要突破?', '安達與島村10', '恰如細語般的戀歌(04)', '我的推是壞人大小姐。(01)', '持續狩獵史萊姆三百年，不知不覺就練到LV MAX(12)', '好事多磨 7', '不對稱的連理 (1)', 'citrus +~柑橘味香氣PLUS~ 3']"
漫畫/圖文書,天狗也想談戀愛 全,https://www.books.com.tw/img/001/092/10/0010921046.jpg,林マキ,東立,2022/06/01,優惠價：95折 133元,小天狗在一個雨天撿到了受傷的黑狗，並取名為小黑。他總是一臉不開心的樣子，連沉睡時都為惡夢所苦。其實小黑的真實身分是犬天狗，傳說犬天狗一族所到之...more,https://www.books.com.tw/products/0010921046?loc=P_0005_051,['NaN']
漫畫/圖文書,藤子．Ｆ．不二雄大全集 超能力魔美(02),https://www.books.com.tw/img/001/092/40/0010924015.jpg,藤子．F．不二雄,青文,2022/05/11,優惠價：9折 405元,"經常當畫家爸爸的裸體模特兒賺取零用錢，
一頭紅髮、擁有外國人的血統的佐倉魔美，遺傳到魔女的基因！？
原本以為自己擁有超能力的好朋友高畑和夫，
因為一個噴嚏被高畑同學發現超能力者...more",https://www.books.com.tw/products/0010924015?loc=P_0005_052,"['結界師 完全版 5 (首刷附錄版)', '【我推的孩子】(05)', '寶馬王子 新裝版 1', '亞爾斯蘭戰記 16', '寶馬王子 新裝版 2', '栞與紙魚子1', '栞與紙魚子2', '天才小釣手 愛藏版 10', '將太的壽司 愛藏版 13', '勿說是推理(08)', '妖怪大圖鑑(精裝)(日本國寶大師，鬼太郎作者，妖怪博士水木茂首次授權全彩圖鑑)', 'DRAGON BALL超 七龍珠超 17', '城市獵人完全版 盒裝套書(25~32冊)', '功夫旋風兒 愛藏版 20', '擅長逃跑的殿下 1 (首刷限定版)', '殺人十角館【漫畫版】(4)', '魔法少年賈修 完全版 5 (首刷附錄版)', '凡爾賽玫瑰 完全版 9完 (首刷附錄版)', '死役所(04)', '地下忍者(04)']"
漫畫/圖文書,徹夜之歌 3,https://www.books.com.tw/img/001/092/16/0010921691.jpg,琴山,東立,2022/05/20,優惠價：95折 95元,"新章開幕！
新的夜晚有新的人物！

有個神祕少女闖入
阿更與小薺兩人獨處的深夜。
慵懶地對阿更攀談的她的登場，讓故事開始加速──
 
「歡迎，少年。抱歉我對...more",https://www.books.com.tw/products/0010921691?loc=P_0005_053,"['變大了!加油吧同期醬 1 (特裝版)', '星期一的豐滿 青版 3 (首刷限定版)', '星期一的豐滿 3 (首刷限定版)', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '式守同學不只可愛而已 9', '【我推的孩子】(05)', '加油吧同期醬 1 (特裝版)', '膽大黨 (首刷限定版) 1', '黑暗集會(03)', '古見同學是溝通魯蛇。(18)', '死神少爺與黑女僕 13', '好友角色的我怎麼可能大受歡迎? 2', '入間同學入魔了! 4', '地下忍者(04)', '魔法使的印刷廠 (6) (完)', '香格里拉・開拓異境~糞作獵手挑戰神作~ 3', '東京卍復仇者 12 (首刷附錄版)', 'SAKAMOTO DAYS 坂本日常 1', '圖書館的大魔法師 02', '海波追尋的終幕 2 (首刷限定版)']"
漫畫/圖文書,鬼子 2,https://www.books.com.tw/img/001/092/23/0010922351.jpg,こふで,東立,2022/06/08,優惠價：95折 133元,"－－舔舐、啃咬、進入其中。多想疼愛你到我滿意為止。
 
逃出驚奇小屋後，貝納和阿壹終於過上平穩的生活。
然而，隨著微小的幸福不斷累積，貝納也更強烈意識到自己是「鬼」的事實。
...more",https://www.books.com.tw/products/0010922351?loc=P_0005_054,['NaN']
漫畫/圖文書,九龍大眾浪漫 2,https://www.books.com.tw/img/001/092/38/0010923899.jpg,眉月啍,東立,2022/06/02,優惠價：95折 133元,"『我…喜歡這個人。』
鯨井在西曬的屋子裡意識到這件事，同時對工作狂前輩工藤產生了一種懷念與愛戀之情感。
埋藏在心底的愛慕化為一個秘密願望，未料將帶來一令人震撼的事實。
為...more",https://www.books.com.tw/products/0010923899?loc=P_0005_055,"['海波追尋的終幕 2 (首刷限定版)', '膽大黨 (首刷限定版) 1', 'SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '殺手寓言(05)', '殺手寓言(06)', '五星物語(14)', '圖書館的大魔法師 02', '古見同學是溝通魯蛇。(18)', 'SPY×FAMILY 間諜家家酒 9', '入間同學入魔了! 4', '被擦掉的初戀 5', '貓與海的彼端', '殭屍100~在成為殭屍前要做的100件事~ 6', '圖書館的大魔法師 01', '綠之歌 ─收集群風─(台日高度矚目.新銳台灣漫畫家高妍首部長篇作品，上下冊不分售)', '水流向大海 1', '驀然回首 全', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', '去唱卡拉OK吧!全', '魔法使的印刷廠 (6) (完)']"
漫畫/圖文書,WOLF IN THE HOUSE 2 (18禁BL漫畫),https://www.books.com.tw/img/001/092/48/0010924846.jpg,박지연,威向,2022/05/25,優惠價：9折 342元,"感情漸入佳境的白山與敏碩，
前男友居然想要舊情復燃！！！
白山該如何面對橫刀奪愛
 ...more",https://www.books.com.tw/products/0010924846?loc=P_0005_056,['NaN']
漫畫/圖文書,承慈愛，然鹿鳴(全),https://www.books.com.tw/img/001/092/55/0010925589.jpg,春之,青文,2022/05/26,優惠價：9折 126元,"就讀高中時，參加劍道社的冬月，
在睽違八年的社團同學會上，與同學陽介重逢。
當年陽介為主將、冬月為副將，兩人協力讓社團蓬勃發展。
然而在某個契機之後，兩人卻從此保持距離，
畢...more",https://www.books.com.tw/products/0010925589?loc=P_0005_057,['NaN']
漫畫/圖文書,怪物事變(14),https://www.books.com.tw/img/001/092/58/0010925885.jpg,藍本松,青文,2022/05/30,優惠價：9折 89元,"狸貓所居住的裡屋島遭到襲擊，
為了從襲擊者手中守住所有生命，
第三代頭目‧太三郎大人單槍匹馬與狐狸們對決。
這段期間，在趕往屋島路上完成福姬修行的夏羽等人抵達目的地，
映入眼...more",https://www.books.com.tw/products/0010925885?loc=P_0005_058,"['SPY×FAMILY 間諜家家酒 9 (首刷限定版)', '入間同學入魔了! 4', '膽大黨 (首刷限定版) 1', 'SPY×FAMILY 間諜家家酒 9', '古見同學是溝通魯蛇。(18)', '衛府七忍(10)完', '洛夫克拉夫特傑作集：星之彩(隨書附贈原畫精緻酷卡)', '死神少爺與黑女僕 13', '東京卍復仇者 12 (首刷附錄版)', '魔法少年賈修 完全版 5 (首刷附錄版)', 'EDENS ZERO伊甸星原 18', '被擦掉的初戀 5', '魔法使的印刷廠 (6) (完)', '通靈童子 & a garden 1 (首刷限定版)', '殺手寓言(05)', '殺手寓言(06)', '圖書館的大魔法師 02', '雙星之陰陽師 24', '結界師 完全版 5 (首刷附錄版)', '海波追尋的終幕 2 (首刷限定版)']"
漫畫/圖文書,融雪之吻(全),https://www.books.com.tw/img/001/092/62/0010926211.jpg,Pポイント,青文,2022/06/02,優惠價：79折 126元,"被長久交往的男性甩了，
因失戀的打擊而衝動飛到北海道的
同志上班族鹽田。
喝得爛醉時偶然巧遇了青年林明彥，
並在明彥他家受到了照顧。
在幫助他們一家經營農業的安穩生活中，
...more",https://www.books.com.tw/products/0010926211?loc=P_0005_059,['NaN']
