分類,書名,圖片網址,作者,出版社,出版日期,優惠價,內容,商品連結,也買了
考試用書,行政學秒速記憶(高普初、地方特考、三四五等特考適用),https://www.books.com.tw/img/001/092/51/0010925140.jpg,陳真,志光教育科技,2022/05/07,優惠價：79折 435元,"解放你的記憶力。
高普考‧地方特考
專屬的，考前高效記憶書
★老師叮嚀
名師用畢生功力一次醍醐灌頂，考前叮嚀，告訴您在考場上不能忘記的細節！
★善用關鍵
歸納命題重點，...more",https://www.books.com.tw/products/0010925140?loc=P_0005_083,"['行政法申論題型百分百(高考、地方三等、關務特考適用)', '行政學精論(高普考、升等考、地方三、四等、身心三、四等、原住民三、四等、退除役、軍人轉任考試適用)', '行政學─全彩心智圖表4.0：高普考.地方特考.各類特考(保成)(五版)', '行政法(概要)百分百申論題庫命題焦點完全攻略(高考‧三、四等特考‧研究所‧升等考‧地方‧司法‧鐵路‧警察‧各類相關考試適用)', '2022民法搶分小法典(高普考/地方特考適用)(完整法條+重點標示+對應試題)(三版)']"
考試用書,分科測驗模考大神通(自然組),https://www.books.com.tw/img/001/092/51/0010925171.jpg,"何合,張力升,李振瑋,林元露",華逵文教,2022/05/10,優惠價：9折 198元,"名師編撰全新混合素養題
372題等你來挑戰
 
針對新型態考試，因應最新課綱，依據命題趨勢
分科測驗自然組全收錄，四科精編考題3回，一本大神通...more",https://www.books.com.tw/products/0010925171?loc=P_0005_084,['近十年物理科指定科目試題解析']
考試用書,25K最新機車考照完全手冊,https://www.books.com.tw/img/001/092/62/0010926295.jpg,世一文化編輯群,世一,2022/05/26,優惠價：9折 162元,本書特別企劃收錄中華民國道路交通號誌、標線及機車考照等，最新各式交通規則題庫及最新120題的情境式考題，並附上專利商品紅色遮色膠片，只要覆蓋在解答上，就能輕鬆自我檢測，讓考取駕照變得更方便...more,https://www.books.com.tw/products/0010926295?loc=P_0005_085,"['機車考照手冊', '2022最新版機車考照快速過關攻略：【獨家】教練過關祕訣×路考場地模擬圖×完整筆試題×新制重機、身障領照指引', '【職安新法+工安時事+全新題庫】最新職業衛生管理甲級「搶勝套裝組(贏家攻略+題庫解密)」', '汽車考照指南(完整版)']"
考試用書,2022會計丙級技術士[學科+術科]套書：符合最新檢定規範及IFRS規定,https://www.books.com.tw/img/001/092/64/0010926441.jpg,名師作者群,千華數位文化,2022/05/27,優惠價：79折 632元,"【套書內容】
《主題式會計事務(人工記帳、資訊)丙級技能檢定學科滿分題庫》
《主題式會計事務(人工記帳、資訊)丙級技能檢定術科滿分題庫》
【套書特色】
★重點整理搭配實戰演練，...more",https://www.books.com.tw/products/0010926441?loc=P_0005_086,"['2022[專業科目]記帳士課文版套書：執業會計師精析解題秘笈，掌握考試脈絡!', '2022主題式會計事務(人工記帳、資訊)丙級 技能檢定術科滿分題庫：符合最新檢定規範〔會計丙級技術士〕', '2022記帳相關法規概要(包含記帳士法、商業會計法及商業會計處理準則)：系統式圖解架構整理(記帳士)', '2022記帳士課文版套書：系統式圖解架構，易懂易記!', '2022記帳士搶分小法典(含重點標示+精選試題)(三民上榜生必備)(十二版)']"
考試用書,羅文國考公民最新歷屆試題詳解（5版）,https://www.books.com.tw/img/001/092/67/0010926750.jpg,"羅文,蘇桓",讀享數位,2022/06/01,優惠價：79折 442元,"羅文跟您說
這是一本保證最新的題庫書
收錄至最新的國考公民試題，該有的應有盡有！
羅文跟您說
這是一本唯一收錄學測指考公民試題的題庫書
近年來國考公民的出題趨勢，是向高中...more",https://www.books.com.tw/products/0010926750?loc=P_0005_087,"['國考申論式空白作答紙(6份)', '圖解法學緒論：國家考試的第一本書(第四版)', '圖解民法：國家考試的第一本書(第四版)', '圖解憲法：國家考試的第一本書(第四版)', '2022英文題庫(高普考/地方特考/三等/四等)(總題數940題100%題題詳解)(二版)']"
考試用書,老師解題-民事訴訟法-2022律師.司法官.各類特考(保成)(二版),https://www.books.com.tw/img/001/092/71/0010927144.jpg,宋定翔,志光教育保成數位出版,2022/05/31,優惠價：79折 537元,"適用對象
參加國家考試的考生
使用功效
收錄學說及實務精華，輔以完整擬答解析，快速掌握民事訴訟法考點
改版差異
依照110年修法修訂內容
本書特色
現行考試著重「考生的...more",https://www.books.com.tw/products/0010927144?loc=P_0005_088,['NaN']
考試用書,照顧服務員單一級技術士技能檢定學術科突破(含共同科試題本) (附示範操作QR Code),https://www.books.com.tw/img/001/083/15/0010831567.jpg,編輯小組,群英出版有限公司,2022/05/12,優惠價：9折 450元,"一、本書乃根據勞動部勞動力發展署技能檢定中心最新公布之「照顧服務員單一級技術士技能檢定術科測試應檢參考資料」編輯而成。
 
二、技術步驟皆有彩色照片說明各項動作的精華摘要，並附有...more",https://www.books.com.tw/products/0010831567?loc=P_0005_089,"['單一級照顧服務員技能檢定學術科完全攻略(2020最新版)(附學科測驗卷)', '照顧服務員單一級檢定學術科應試指南(2版)', '過度努力：每個「過度」，都是傷的證明', '單一級照顧服務員技能檢定學術科完全攻略(附學科測驗卷)(2019最新版)', '威廉氏後人的好孕課：從備孕到順產，地表最懂你的婦產科名醫李毅評的14堂課', '照顧服務員單一級技術士檢定學術科必勝秘笈(二版)', '居家呼吸照護手冊(呼吸治療師、居家照顧服務員及相關醫療人員最佳照護指引)', '恆月三途 /《噤夢》']"
考試用書,神拿滿級分：國文學測總複習(附題本),https://www.books.com.tw/img/001/092/24/0010922431.jpg,"張青松,澎客來,鄭慧敏",三民,2022/04/20,優惠價：95折 380元,"效率複習：提示近年考點，把握題型趨勢
圖像學習：收錄新課綱十五篇選文心智圖
解題策略：破解素養及混合題型出題模式
對讀演練：針對推薦選文提供雙篇對讀題
 ...more",https://www.books.com.tw/products/0010922431?loc=P_0005_090,"['神拿滿級分：英文學測總複習(附解析夾冊)', '神拿滿級分：地理學測總複習(含解答本)', '神拿滿級分：歷史學測總複習', '神拿滿級分：公民學測總複習(附解答本)', '神拿滿級分：地科學測總複習(含解答本)', '神拿滿級分：生物學測總複習', 'Dreams Coink Mini Bank 小豬造型鑰匙圈零錢包 粉紫', '我是貓：夏目漱石奠定文壇地位代表作【經典珍藏版】', '宇宙地圖(加贈「宇宙地圖星系指南」)', '10分鐘稱霸閱讀(附解答本)', '噢!原來如此 有趣的鳥類學', 'PENTEL ORENZ METAL GRIP金屬軸自動鉛筆0.2白', '噢!原來如此 有趣的天文學', '地科掌心雷(108課綱)(二版)', '最強圖解英文文法：800幅手繪概念圖，英文語感+文法一本通!', '申請入學贏在書審與面試：附：百字簡述、課程學習成果、高中自主學習計畫、多元表現綜整心得、高中學習歷程反思、就讀動機、未來學習計畫與生涯規劃、自傳、自我介紹、面試等實用範例，適用學測、統測 ：【掌握全書要領，你也可以正取前10】(2版)', '燒不盡', '不會背叛你的K書竅門：只要14天，再弱的科目都有救。韓國考生最推崇的讀書導師分享：大學、研究所、國考、證照考必備!', '我喜歡你男朋友很久了', '神拿滿級分：化學學測總複習(含解答本)']"
考試用書,2022國際貿易實務重點整理+試題演練二合一奪分寶典：主題式精編各類單元考題（關務特考/國民營/經濟部/中綱/台灣菸酒/各類特考）,https://www.books.com.tw/img/001/092/34/0010923491.jpg,吳怡萱,千華數位文化,2022/05/10,優惠價：79折 442元,"◎名師提點重點整理，學習成效加倍
國際貿易實務是國民營事業、關務特考或銀行外匯業務等專業考科的重要科目之一，如八大官股銀行，如台銀、土銀、彰銀、一銀、華南銀、兆豐銀、合庫、台企銀等在考...more",https://www.books.com.tw/products/0010923491?loc=P_0005_091,"['2022台電新進僱用人員[養成班][綜合行政]超效套書(速成+題庫)(關鍵重點速成+1820題庫)', '2022 絕對高分!企業管理( 含企業概論、管理學)：逐題考點解讀!〔經濟部所屬事業/台電/中油/台水/台灣菸酒/中華電信/捷運/農會〕', '法學緒論(法律常識)讀本+題庫二合一(台電新進僱員、新進職員、經濟部國營事營、各類民營考試適用)', '企業管理毅卡通 (記憶卡+心智圖+專屬影音)(台電、國民營、各類特考適用)', '2022政府採購法10日速成：10天完全攻略政府採購法(經濟部/台電/捷運/台酒/鐵路特考)']"
考試用書,2023初等、地方五等[一般行政]速成套書(初考/地特五等)(贈公民小法典),https://www.books.com.tw/img/001/092/37/0010923719.jpg,三民名師群,三民輔考,2022/04/29,優惠價：75折 1365元,"★套書內含：共同科目25天速成（國文＋英文＋公民）＋法學大意＋行政學大意！
★搭配把三科濃縮成一本精華的共同科目速成：專為不想花三本書錢&不想花讀三本書時間的考生準備，不用下重本也能準備...more",https://www.books.com.tw/products/0010923719?loc=P_0005_092,['臺灣水果有學問3：麻豆文旦的傳奇']
